,CustomerId,TransactionStartTime,Value,Amount,IssuedDateLoan,AmountLoan,PaidOnDate,IsFinalPayBack,DueDate,PayBackId,IsThirdPartyConfirmed,IsDefaulted,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_retail,ProductCategory_tv,ProductCategory_utility_bill
1621,CustomerId_284,2/27/2019 12:45,192000.0,-192000.0,2/27/2019 12:45,19000.0,3/13/2019 8:07,0.0,3/29/2019 12:45,PayBackId_1715,1.0,1.0,0,0,0,0,1,0,0
1622,CustomerId_284,2/27/2019 12:45,192000.0,-192000.0,2/27/2019 12:45,20000.0,3/20/2019 8:48,0.0,3/29/2019 12:45,PayBackId_1801,1.0,1.0,0,0,0,0,1,0,0
1623,CustomerId_284,2/27/2019 12:45,192000.0,-192000.0,2/27/2019 12:45,19000.0,3/28/2019 7:33,0.0,3/29/2019 12:45,PayBackId_638,1.0,1.0,0,0,0,0,1,0,0
1624,CustomerId_284,2/27/2019 12:45,192000.0,-192000.0,2/27/2019 12:45,19000.0,4/3/2019 12:12,0.0,3/29/2019 12:45,PayBackId_89,1.0,1.0,0,0,0,0,1,0,0
1627,CustomerId_268,2/27/2019 12:46,192000.0,-192000.0,2/27/2019 12:46,40000.0,3/6/2019 8:13,0.0,3/29/2019 12:46,PayBackId_458,1.0,1.0,0,0,0,0,1,0,0
1628,CustomerId_268,2/27/2019 12:46,192000.0,-192000.0,2/27/2019 12:46,29000.0,3/6/2019 8:15,0.0,3/29/2019 12:46,PayBackId_491,1.0,1.0,0,0,0,0,1,0,0
1629,CustomerId_268,2/27/2019 12:46,192000.0,-192000.0,2/27/2019 12:46,52000.0,3/18/2019 7:57,0.0,3/29/2019 12:46,PayBackId_5,1.0,1.0,0,0,0,0,1,0,0
1631,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,16000.0,3/6/2019 10:15,0.0,3/29/2019 13:47,PayBackId_1598,1.0,0.0,0,0,0,0,1,0,0
1632,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,16000.0,3/14/2019 9:48,0.0,3/29/2019 13:47,PayBackId_1500,1.0,0.0,0,0,0,0,1,0,0
1633,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,16000.0,3/22/2019 6:53,0.0,3/29/2019 13:47,PayBackId_1992,1.0,0.0,0,0,0,0,1,0,0
1634,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,16000.0,3/28/2019 17:53,0.0,3/29/2019 13:47,PayBackId_954,1.0,0.0,0,0,0,0,1,0,0
1635,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,32000.0,4/13/2019 8:33,0.0,3/29/2019 13:47,PayBackId_1673,1.0,0.0,0,0,0,0,1,0,0
1636,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,20000.0,5/11/2019 11:28,0.0,3/29/2019 13:47,PayBackId_223,1.0,0.0,0,0,0,0,1,0,0
1637,CustomerId_238,2/27/2019 13:47,192000.0,-192000.0,2/27/2019 13:47,76000.0,5/30/2019 11:08,1.0,3/29/2019 13:47,PayBackId_819,1.0,0.0,0,0,0,0,1,0,0
1638,CustomerId_340,2/27/2019 15:47,6000.0,-6000.0,2/27/2019 15:47,6240.0,2/28/2019 9:38,1.0,3/29/2019 15:47,PayBackId_1226,1.0,0.0,1,0,0,0,0,0,0
1639,CustomerId_98,2/27/2019 17:39,5000.0,-5000.0,2/27/2019 17:39,2900.0,3/7/2019 17:59,0.0,3/29/2019 17:39,PayBackId_1230,1.0,0.0,1,0,0,0,0,0,0
1640,CustomerId_98,2/27/2019 17:39,5000.0,-5000.0,2/27/2019 17:39,2600.0,3/12/2019 14:33,1.0,3/29/2019 17:39,PayBackId_1875,1.0,0.0,1,0,0,0,0,0,0
1641,CustomerId_188,2/27/2019 18:36,1000.0,-1000.0,2/27/2019 18:36,1045.0,3/1/2019 5:03,1.0,3/29/2019 18:36,PayBackId_259,1.0,0.0,1,0,0,0,0,0,0
1642,CustomerId_168,2/27/2019 18:40,10000.0,-10000.0,2/27/2019 18:40,1290.0,3/15/2019 8:03,0.0,3/29/2019 18:40,PayBackId_240,1.0,1.0,1,0,0,0,0,0,0
1643,CustomerId_419,2/28/2019 4:28,1000.0,-1000.0,2/28/2019 4:28,1350.0,5/1/2019 14:17,1.0,3/30/2019 4:28,PayBackId_105,1.0,0.0,1,0,0,0,0,0,0
1644,CustomerId_419,2/28/2019 5:57,5000.0,-5000.0,2/28/2019 5:57,6750.0,5/1/2019 14:12,1.0,3/30/2019 5:57,PayBackId_510,1.0,0.0,0,1,0,0,0,0,0
1645,CustomerId_326,2/28/2019 6:09,1000.0,-1000.0,2/28/2019 6:09,540.0,3/1/2019 4:03,0.0,3/30/2019 6:09,PayBackId_1368,1.0,0.0,1,0,0,0,0,0,0
1646,CustomerId_326,2/28/2019 6:09,1000.0,-1000.0,2/28/2019 6:09,540.0,3/8/2019 11:05,1.0,3/30/2019 6:09,PayBackId_1428,1.0,0.0,1,0,0,0,0,0,0
1647,CustomerId_297,2/28/2019 6:18,1000.0,-1000.0,2/28/2019 6:18,1160.0,3/24/2019 19:03,1.0,3/30/2019 6:18,PayBackId_109,1.0,0.0,1,0,0,0,0,0,0
1648,CustomerId_297,2/28/2019 6:34,1000.0,-1000.0,2/28/2019 6:34,1160.0,3/24/2019 19:07,1.0,3/30/2019 6:34,PayBackId_239,1.0,0.0,1,0,0,0,0,0,0
1649,CustomerId_273,2/28/2019 7:42,11330.0,-11000.0,2/28/2019 7:42,4000.0,4/30/2019 11:41,0.0,3/30/2019 7:42,PayBackId_1306,1.0,0.0,0,0,0,0,0,1,0
1650,CustomerId_273,2/28/2019 7:42,11330.0,-11000.0,2/28/2019 7:42,1000.0,4/30/2019 11:45,0.0,3/30/2019 7:42,PayBackId_1884,1.0,0.0,0,0,0,0,0,1,0
1651,CustomerId_273,2/28/2019 7:42,11330.0,-11000.0,2/28/2019 7:42,13482.0,5/27/2019 6:33,1.0,3/30/2019 7:42,PayBackId_1309,1.0,0.0,0,0,0,0,0,1,0
1652,CustomerId_15,2/28/2019 8:02,11200.0,-10000.0,2/28/2019 8:02,12376.0,3/13/2019 10:46,1.0,3/30/2019 8:02,PayBackId_753,1.0,0.0,0,0,0,0,0,0,1
1653,CustomerId_233,2/28/2019 9:13,5000.0,-5000.0,2/28/2019 9:13,5300.0,3/4/2019 11:39,1.0,3/30/2019 9:13,PayBackId_63,1.0,0.0,1,0,0,0,0,0,0
1654,CustomerId_86,2/28/2019 10:14,1000.0,-1000.0,2/28/2019 10:14,1055.0,3/4/2019 7:42,1.0,3/30/2019 10:14,PayBackId_1386,1.0,0.0,1,0,0,0,0,0,0
1655,CustomerId_86,2/28/2019 10:30,1000.0,-1000.0,2/28/2019 10:30,1145.0,3/21/2019 15:14,1.0,3/30/2019 10:30,PayBackId_96,1.0,0.0,1,0,0,0,0,0,0
1656,CustomerId_297,2/28/2019 11:02,1000.0,-1000.0,2/28/2019 11:02,1160.0,3/24/2019 19:09,1.0,3/30/2019 11:02,PayBackId_1528,1.0,0.0,1,0,0,0,0,0,0
1659,CustomerId_34,2/28/2019 15:43,2000.0,-2000.0,2/28/2019 15:43,2330.0,3/26/2019 12:29,1.0,3/30/2019 15:43,PayBackId_1034,1.0,0.0,1,0,0,0,0,0,0
1660,CustomerId_86,2/28/2019 16:42,1000.0,-1000.0,2/28/2019 16:42,1230.0,4/8/2019 12:35,1.0,3/30/2019 16:42,PayBackId_1889,1.0,0.0,1,0,0,0,0,0,0
1661,CustomerId_86,2/28/2019 16:42,1000.0,-1000.0,2/28/2019 16:42,1485.0,5/31/2019 13:28,1.0,3/30/2019 16:42,PayBackId_1625,1.0,0.0,1,0,0,0,0,0,0
1662,CustomerId_86,2/28/2019 16:42,1000.0,-1000.0,2/28/2019 16:42,1230.0,4/8/2019 12:35,1.0,3/30/2019 16:42,PayBackId_1889,1.0,0.0,1,0,0,0,0,0,0
1663,CustomerId_86,2/28/2019 16:42,1000.0,-1000.0,2/28/2019 16:42,1485.0,5/31/2019 13:28,1.0,3/30/2019 16:42,PayBackId_1625,1.0,0.0,1,0,0,0,0,0,0
1664,CustomerId_168,2/28/2019 18:23,3500.0,-3500.0,2/28/2019 18:23,3885.0,3/15/2019 8:02,1.0,3/30/2019 18:23,PayBackId_1615,1.0,0.0,1,0,0,0,0,0,0
1667,CustomerId_34,3/1/2019 12:28,7080.0,-6000.0,3/1/2019 12:28,8249.0,3/26/2019 12:33,1.0,3/31/2019 12:28,PayBackId_1508,1.0,0.0,0,0,0,0,0,0,1
1668,CustomerId_316,3/1/2019 13:46,14590.0,-13000.0,3/1/2019 13:46,16998.0,3/27/2019 13:26,1.0,3/31/2019 13:46,PayBackId_396,1.0,0.0,0,0,0,0,0,0,1
1669,CustomerId_233,3/1/2019 14:11,500.0,-500.0,3/1/2019 14:11,520.0,3/1/2019 14:15,1.0,3/31/2019 14:11,PayBackId_1732,1.0,0.0,1,0,0,0,0,0,0
1670,CustomerId_317,3/1/2019 17:25,10000.0,-10000.0,3/1/2019 17:25,10550.0,3/5/2019 13:03,1.0,3/31/2019 17:25,PayBackId_1685,1.0,0.0,1,0,0,0,0,0,0
1671,CustomerId_419,3/1/2019 17:57,4000.0,-4000.0,3/1/2019 17:57,5360.0,5/1/2019 14:10,1.0,3/31/2019 17:57,PayBackId_1631,1.0,0.0,1,0,0,0,0,0,0
1672,CustomerId_237,3/1/2019 18:10,500.0,-500.0,3/1/2019 18:10,520.0,3/1/2019 18:25,1.0,3/31/2019 18:09,PayBackId_1960,1.0,0.0,1,0,0,0,0,0,0
1675,CustomerId_304,3/1/2019 18:54,11330.0,-11000.0,3/1/2019 18:54,15036.0,4/3/2019 8:24,1.0,3/31/2019 18:54,PayBackId_574,1.0,0.0,0,0,0,0,0,1,0
1676,CustomerId_15,3/2/2019 6:16,21800.0,-20000.0,3/2/2019 6:16,23871.0,3/13/2019 10:46,1.0,4/1/2019 6:16,PayBackId_1455,1.0,0.0,0,0,0,0,0,0,1
1679,CustomerId_399,3/2/2019 8:12,2000.0,-2000.0,3/2/2019 8:12,2450.0,4/8/2019 17:44,1.0,4/1/2019 8:12,PayBackId_1359,1.0,0.0,0,1,0,0,0,0,0
1680,CustomerId_15,3/2/2019 8:52,20000.0,-20000.0,3/2/2019 8:52,21900.0,3/13/2019 10:48,1.0,4/1/2019 8:52,PayBackId_509,1.0,0.0,1,0,0,0,0,0,0
1683,CustomerId_263,3/2/2019 14:12,3000.0,-3000.0,3/2/2019 14:12,1455.0,6/30/2019 14:51,0.0,4/1/2019 14:12,PayBackId_188,1.0,1.0,1,0,0,0,0,0,0
1684,CustomerId_263,3/2/2019 14:30,1000.0,-1000.0,3/2/2019 14:30,1485.0,6/21/2019 12:23,1.0,4/1/2019 14:29,PayBackId_736,1.0,0.0,1,0,0,0,0,0,0
1685,CustomerId_263,3/2/2019 14:31,1500.0,-1500.0,3/2/2019 14:31,2228.0,6/30/2019 14:48,1.0,4/1/2019 14:31,PayBackId_913,1.0,0.0,1,0,0,0,0,0,0
1686,CustomerId_263,3/2/2019 14:44,1000.0,-1000.0,3/2/2019 14:44,1485.0,6/1/2019 6:19,1.0,4/1/2019 14:44,PayBackId_391,1.0,0.0,1,0,0,0,0,0,0
1687,CustomerId_263,3/2/2019 15:02,1000.0,-1000.0,3/2/2019 15:02,1485.0,6/1/2019 6:18,1.0,4/1/2019 15:02,PayBackId_681,1.0,0.0,1,0,0,0,0,0,0
1689,CustomerId_461,3/3/2019 5:25,5000.0,-5000.0,3/3/2019 5:25,6000.0,4/4/2019 16:49,1.0,4/2/2019 5:25,PayBackId_1501,1.0,0.0,0,1,0,0,0,0,0
1690,CustomerId_79,3/3/2019 5:34,3000.0,-3000.0,3/3/2019 5:34,3195.0,3/8/2019 15:26,1.0,4/2/2019 5:34,PayBackId_1395,1.0,0.0,1,0,0,0,0,0,0
1691,CustomerId_79,3/3/2019 5:35,2000.0,-2000.0,3/3/2019 5:35,2130.0,3/8/2019 15:28,1.0,4/2/2019 5:35,PayBackId_1669,1.0,0.0,1,0,0,0,0,0,0
1693,CustomerId_258,3/3/2019 9:02,10000.0,-10000.0,3/3/2019 9:02,10750.0,3/11/2019 7:24,1.0,4/2/2019 9:02,PayBackId_1117,1.0,0.0,0,1,0,0,0,0,0
1694,CustomerId_258,3/3/2019 9:20,20000.0,-20000.0,3/3/2019 9:20,21500.0,3/11/2019 7:20,1.0,4/2/2019 9:20,PayBackId_519,1.0,0.0,1,0,0,0,0,0,0
1695,CustomerId_419,3/3/2019 10:01,1000.0,-1000.0,3/3/2019 10:01,1425.0,5/19/2019 17:53,1.0,4/2/2019 10:01,PayBackId_848,1.0,0.0,0,1,0,0,0,0,0
1698,CustomerId_218,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,64000.0,4/5/2019 8:04,0.0,4/3/2019 7:03,PayBackId_1074,1.0,1.0,0,0,0,0,1,0,0
1699,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,17000.0,3/11/2019 6:27,0.0,4/3/2019 7:03,PayBackId_1178,1.0,0.0,0,0,0,0,1,0,0
1700,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,3/15/2019 8:47,0.0,4/3/2019 7:03,PayBackId_2002,1.0,0.0,0,0,0,0,1,0,0
1701,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,3/22/2019 6:48,0.0,4/3/2019 7:03,PayBackId_327,1.0,0.0,0,0,0,0,1,0,0
1702,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,4/1/2019 8:22,0.0,4/3/2019 7:03,PayBackId_983,1.0,0.0,0,0,0,0,1,0,0
1703,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,4/8/2019 8:05,0.0,4/3/2019 7:03,PayBackId_2011,1.0,0.0,0,0,0,0,1,0,0
1704,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,4/15/2019 7:51,0.0,4/3/2019 7:03,PayBackId_1427,1.0,0.0,0,0,0,0,1,0,0
1705,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,32000.0,4/23/2019 9:41,0.0,4/3/2019 7:03,PayBackId_51,1.0,0.0,0,0,0,0,1,0,0
1706,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,4/29/2019 14:45,0.0,4/3/2019 7:03,PayBackId_1043,1.0,0.0,0,0,0,0,1,0,0
1707,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,5/8/2019 9:32,0.0,4/3/2019 7:03,PayBackId_1621,1.0,0.0,0,0,0,0,1,0,0
1708,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,16000.0,5/13/2019 11:42,0.0,4/3/2019 7:03,PayBackId_57,1.0,0.0,0,0,0,0,1,0,0
1709,CustomerId_189,3/4/2019 7:03,192000.0,-192000.0,3/4/2019 7:03,15000.0,5/28/2019 8:01,1.0,4/3/2019 7:03,PayBackId_1449,1.0,0.0,0,0,0,0,1,0,0
1710,CustomerId_117,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,46000.0,5/3/2019 13:31,0.0,4/3/2019 7:04,PayBackId_1609,1.0,1.0,0,0,0,0,1,0,0
1711,CustomerId_32,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,14000.0,3/11/2019 7:35,0.0,4/3/2019 7:04,PayBackId_987,1.0,1.0,0,0,0,0,1,0,0
1712,CustomerId_32,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,20000.0,3/19/2019 12:51,0.0,4/3/2019 7:04,PayBackId_772,1.0,1.0,0,0,0,0,1,0,0
1713,CustomerId_32,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,20000.0,4/1/2019 10:04,0.0,4/3/2019 7:04,PayBackId_82,1.0,1.0,0,0,0,0,1,0,0
1714,CustomerId_32,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,20000.0,4/8/2019 10:17,0.0,4/3/2019 7:04,PayBackId_2006,1.0,1.0,0,0,0,0,1,0,0
1715,CustomerId_32,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,20000.0,4/15/2019 7:44,0.0,4/3/2019 7:04,PayBackId_1329,1.0,1.0,0,0,0,0,1,0,0
1716,CustomerId_32,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,20000.0,4/27/2019 8:49,0.0,4/3/2019 7:04,PayBackId_333,1.0,1.0,0,0,0,0,1,0,0
1721,CustomerId_286,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,19000.0,3/14/2019 11:00,0.0,4/3/2019 7:04,PayBackId_444,1.0,1.0,0,0,0,0,1,0,0
1722,CustomerId_286,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,3/25/2019 8:40,0.0,4/3/2019 7:04,PayBackId_1867,1.0,1.0,0,0,0,0,1,0,0
1723,CustomerId_286,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,20000.0,4/4/2019 9:07,0.0,4/3/2019 7:04,PayBackId_143,1.0,1.0,0,0,0,0,1,0,0
1724,CustomerId_17,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,3/14/2019 12:42,0.0,4/3/2019 7:04,PayBackId_1498,1.0,1.0,0,0,0,0,1,0,0
1725,CustomerId_190,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16500.0,3/7/2019 17:22,0.0,4/3/2019 7:04,PayBackId_64,1.0,1.0,0,0,0,0,1,0,0
1726,CustomerId_190,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16500.0,3/15/2019 13:41,0.0,4/3/2019 7:04,PayBackId_252,1.0,1.0,0,0,0,0,1,0,0
1727,CustomerId_190,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,18000.0,3/26/2019 8:44,0.0,4/3/2019 7:04,PayBackId_1437,1.0,1.0,0,0,0,0,1,0,0
1728,CustomerId_190,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16500.0,4/9/2019 12:07,0.0,4/3/2019 7:04,PayBackId_1553,1.0,1.0,0,0,0,0,1,0,0
1729,CustomerId_190,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,55000.0,5/8/2019 11:34,0.0,4/3/2019 7:04,PayBackId_1448,1.0,1.0,0,0,0,0,1,0,0
1730,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,3/15/2019 10:02,0.0,4/3/2019 7:04,PayBackId_973,1.0,0.0,0,0,0,0,1,0,0
1731,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,3/22/2019 8:01,0.0,4/3/2019 7:04,PayBackId_1543,1.0,0.0,0,0,0,0,1,0,0
1732,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,48000.0,4/1/2019 9:07,0.0,4/3/2019 7:04,PayBackId_1707,1.0,0.0,0,0,0,0,1,0,0
1733,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,4/8/2019 9:37,0.0,4/3/2019 7:04,PayBackId_704,1.0,0.0,0,0,0,0,1,0,0
1734,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,4/16/2019 11:19,0.0,4/3/2019 7:04,PayBackId_771,1.0,0.0,0,0,0,0,1,0,0
1735,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,4/23/2019 12:18,0.0,4/3/2019 7:04,PayBackId_211,1.0,0.0,0,0,0,0,1,0,0
1736,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,16000.0,5/6/2019 10:45,0.0,4/3/2019 7:04,PayBackId_35,1.0,0.0,0,0,0,0,1,0,0
1737,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,17000.0,6/12/2019 11:35,0.0,4/3/2019 7:04,PayBackId_1139,1.0,0.0,0,0,0,0,1,0,0
1738,CustomerId_172,3/4/2019 7:04,192000.0,-192000.0,3/4/2019 7:04,31000.0,7/1/2019 9:44,1.0,4/3/2019 7:04,PayBackId_1210,1.0,0.0,0,0,0,0,1,0,0
1739,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,5007.0,3/28/2019 14:58,0.0,4/3/2019 13:11,PayBackId_1151,1.0,0.0,1,0,0,0,0,0,0
1740,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,1598.0,4/11/2019 11:53,0.0,4/3/2019 13:11,PayBackId_1778,1.0,0.0,1,0,0,0,0,0,0
1741,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,1660.0,4/11/2019 13:00,0.0,4/3/2019 13:11,PayBackId_329,1.0,0.0,1,0,0,0,0,0,0
1742,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,1416.0,4/12/2019 21:57,0.0,4/3/2019 13:11,PayBackId_1097,1.0,0.0,1,0,0,0,0,0,0
1743,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,1015.0,4/16/2019 20:00,0.0,4/3/2019 13:11,PayBackId_1155,1.0,0.0,1,0,0,0,0,0,0
1744,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,2410.0,4/18/2019 20:08,0.0,4/3/2019 13:11,PayBackId_705,1.0,0.0,1,0,0,0,0,0,0
1745,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,1478.0,4/25/2019 11:16,0.0,4/3/2019 13:11,PayBackId_2,1.0,0.0,1,0,0,0,0,0,0
1746,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,2990.0,4/25/2019 15:39,0.0,4/3/2019 13:11,PayBackId_1216,1.0,0.0,1,0,0,0,0,0,0
1747,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,2070.0,4/26/2019 8:27,0.0,4/3/2019 13:11,PayBackId_610,1.0,0.0,1,0,0,0,0,0,0
1748,CustomerId_256,3/4/2019 13:11,20000.0,-20000.0,3/4/2019 13:11,6356.0,4/26/2019 9:10,1.0,4/3/2019 13:11,PayBackId_1452,1.0,0.0,1,0,0,0,0,0,0
1750,CustomerId_419,3/4/2019 20:35,2000.0,-2000.0,3/4/2019 20:35,2650.0,5/1/2019 14:08,1.0,4/3/2019 20:35,PayBackId_398,1.0,0.0,1,0,0,0,0,0,0
1751,CustomerId_233,3/5/2019 5:25,5000.0,-5000.0,3/5/2019 5:25,5750.0,3/28/2019 6:47,0.0,4/4/2019 5:25,PayBackId_1050,1.0,0.0,1,0,0,0,0,0,0
1752,CustomerId_233,3/5/2019 5:25,5000.0,-5000.0,3/5/2019 5:25,50.0,3/29/2019 21:39,1.0,4/4/2019 5:25,PayBackId_180,1.0,0.0,1,0,0,0,0,0,0
1753,CustomerId_390,3/5/2019 6:03,1000.0,-1000.0,3/5/2019 6:03,1050.0,3/8/2019 3:56,1.0,4/4/2019 6:03,PayBackId_1611,1.0,0.0,1,0,0,0,0,0,0
1755,CustomerId_390,3/5/2019 7:04,1000.0,-1000.0,3/5/2019 7:04,1050.0,3/8/2019 3:58,1.0,4/4/2019 7:04,PayBackId_176,1.0,0.0,1,0,0,0,0,0,0
1756,CustomerId_390,3/5/2019 7:39,500.0,-500.0,3/5/2019 7:39,560.0,3/22/2019 3:40,1.0,4/4/2019 7:38,PayBackId_99,1.0,0.0,1,0,0,0,0,0,0
1757,CustomerId_180,3/5/2019 7:52,5000.0,-5000.0,3/5/2019 7:52,5225.0,3/6/2019 16:41,1.0,4/4/2019 7:52,PayBackId_522,1.0,0.0,0,1,0,0,0,0,0
1758,CustomerId_285,3/5/2019 8:17,5000.0,-5000.0,3/5/2019 8:17,5775.0,3/29/2019 8:10,1.0,4/4/2019 8:17,PayBackId_1986,1.0,0.0,1,0,0,0,0,0,0
1761,CustomerId_305,3/5/2019 9:47,2500000.0,-2500000.0,3/5/2019 9:47,89000.0,4/10/2019 14:37,0.0,4/4/2019 9:46,PayBackId_1538,1.0,0.0,0,0,0,0,1,0,0
1762,CustomerId_305,3/5/2019 9:47,2500000.0,-2500000.0,3/5/2019 9:47,200000.0,4/10/2019 14:37,0.0,4/4/2019 9:46,PayBackId_689,1.0,0.0,0,0,0,0,1,0,0
1763,CustomerId_305,3/5/2019 9:47,2500000.0,-2500000.0,3/5/2019 9:47,120000.0,5/10/2019 14:41,0.0,4/4/2019 9:46,PayBackId_822,1.0,0.0,0,0,0,0,1,0,0
1764,CustomerId_305,3/5/2019 9:47,2500000.0,-2500000.0,3/5/2019 9:47,2760000.0,6/26/2019 11:32,1.0,4/4/2019 9:46,PayBackId_1239,0.0,0.0,0,0,0,0,1,0,0
1765,CustomerId_265,3/5/2019 9:48,400000.0,-400000.0,3/5/2019 9:48,100000.0,3/18/2019 17:12,0.0,4/4/2019 9:48,PayBackId_1688,1.0,0.0,0,0,0,0,1,0,0
1766,CustomerId_265,3/5/2019 9:48,400000.0,-400000.0,3/5/2019 9:48,380000.0,4/24/2019 11:45,0.0,4/4/2019 9:48,PayBackId_1745,1.0,0.0,0,0,0,0,1,0,0
1767,CustomerId_254,3/5/2019 9:48,1200000.0,-1200000.0,3/5/2019 9:48,370000.0,3/7/2019 14:51,0.0,4/4/2019 9:48,PayBackId_10,1.0,0.0,0,0,0,0,1,0,0
1768,CustomerId_254,3/5/2019 9:48,1200000.0,-1200000.0,3/5/2019 9:48,400000.0,3/7/2019 14:51,0.0,4/4/2019 9:48,PayBackId_11,1.0,0.0,0,0,0,0,1,0,0
1769,CustomerId_254,3/5/2019 9:48,1200000.0,-1200000.0,3/5/2019 9:48,400000.0,5/8/2019 7:45,0.0,4/4/2019 9:48,PayBackId_1032,1.0,0.0,0,0,0,0,1,0,0
1770,CustomerId_254,3/5/2019 9:48,1200000.0,-1200000.0,3/5/2019 9:48,428400.0,6/5/2019 16:02,1.0,4/4/2019 9:48,PayBackId_551,1.0,0.0,0,0,0,0,1,0,0
1772,CustomerId_36,3/5/2019 11:07,192000.0,-192000.0,3/5/2019 11:07,19000.0,3/5/2019 11:09,0.0,4/4/2019 11:07,PayBackId_1709,1.0,1.0,0,0,0,0,1,0,0
1774,CustomerId_287,3/5/2019 11:57,10000.0,-10000.0,3/5/2019 11:57,10650.0,3/10/2019 18:42,1.0,4/4/2019 11:57,PayBackId_559,1.0,0.0,1,0,0,0,0,0,0
1778,CustomerId_145,3/5/2019 18:56,53500.0,-50000.0,3/5/2019 18:56,60990.0,3/26/2019 12:32,1.0,4/4/2019 18:56,PayBackId_1760,1.0,0.0,0,0,0,0,0,0,1
1779,CustomerId_193,3/6/2019 4:02,12000.0,-12000.0,3/6/2019 4:02,13740.0,3/27/2019 13:05,1.0,4/5/2019 4:02,PayBackId_665,1.0,0.0,1,0,0,0,0,0,0
1780,CustomerId_180,3/6/2019 4:36,5000.0,-5000.0,3/6/2019 4:36,5200.0,3/6/2019 16:40,1.0,4/5/2019 4:36,PayBackId_376,1.0,0.0,0,1,0,0,0,0,0
1781,CustomerId_180,3/6/2019 4:37,4500.0,-4500.0,3/6/2019 4:37,4680.0,3/6/2019 16:39,1.0,4/5/2019 4:37,PayBackId_1834,1.0,0.0,1,0,0,0,0,0,0
